path,audio,text,duration
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0026.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0026.wav,এটিতে টিপুন,2.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0027.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0027.wav,ubuntu পুরোনো সংস্করণে sys,3.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0028.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0028.wav,system administration,2.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0029.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0029.wav,এবং printing এ টিপুন,3.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0030.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0030.wav,এখন printing dialog box খোলে,4.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0031.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0031.wav,এটি বলে যে there are no printers configured yet,5.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0032.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0032.wav,উপরে বাম কোণায় সবুজ + চিহ্নের সাথে একটি add বোতাম রয়েছে এটিতে টিপুন,9.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0033.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0033.wav,এটি new printer dialog box খোলে,4.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0034.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0034.wav,বাম দিকে কম্পিউটারের সাথে যুক্ত printer ড্রাইভারের তালিকা রয়েছে,8.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0035.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0035.wav,এখানে আপনার printer নির্বাচন করুন অর্থাৎ canon printer এবং forward এ টিপুন,9.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0036.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0036.wav,তারপর এটি স্বয়ংক্রিয়ভাবে driver খোঁজা আরম্ভ করবে আমি cancel এ টিপব,8.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0037.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0037.wav,এখন dialog box ও choose driver বিকল্পে যান,5.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0038.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0038.wav,অধিকাংশ ক্ষেত্রে default বিকল্প কাজ করবে,4.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0039.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0039.wav,আমার কাছে canon printer থাকায় এখানেই সূচিতে এটি default রূপে নির্বাচিত,8.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0040.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0040.wav,এখন forward এ টিপুন,3.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0041.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0041.wav,models পৃষ্ঠায় আমার printer model স্বয়ংক্রিয়ভাবে চিহ্নিত,7.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0042.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0042.wav,এটি বন্ধনীতে recommended হিসাবে দেখানো হয়েছে,5.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0043.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0043.wav,এছাড়াও drivers বিভাগে এটি দেখায় যে driver আমার printer জন্য উপযুক্ত,7.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0044.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0044.wav,আবার forward এ টিপুন,4.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0045.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0045.wav,এখন প্রিন্টারের বর্ণনা দিতে বলে প্রিন্টারের নাম এবং location,7.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0046.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0046.wav,এটিকে একইরকম রেখে apply এ টিপব,4.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0047.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0047.wav,আমাদের printer সফলভাবে কম্পিউটারের সাথে যুক্ত হয়েছে,7.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0048.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0048.wav,would you like to print a test page,4.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0049.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0049.wav,print test page বিকল্পে টিপুন,4.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0050.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0050.wav,একটি message pop up হয়,4.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0051.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0051.wav,submitted – test page submitted as job এবং তার number,6.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0052.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0052.wav,ok তে টিপুন,2.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0053.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0053.wav,printer properties dialog box এ আবার ok তে টিপুন,4.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0054.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0054.wav,এখানে এটি আমাদের printer থেকে test print,5.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0055.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0055.wav,এখন printer document print করতে প্রস্তুত,5.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0056.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0056.wav,printer dialog box বন্ধ করি,3.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0057.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0057.wav,এখন আমি দ্রুত একটি document print করা প্রদর্শন করি,5.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0058.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0058.wav,একটি document খুলুন,3.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0059.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0059.wav,ctrl এবং p একসাথে টিপুন,4.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0060.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0060.wav,print dialog box প্রদর্শিত হয়,4.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0061.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0061.wav,লক্ষ্য করুন যে জড়িত printer default রূপে নির্বাচিত,5.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0062.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0062.wav,এই dialog বাক্সে বিভিন্ন বিকল্প রয়েছে,5.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0063.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0063.wav,range পৃষ্ঠার সীমা বাছার অনুমতি দেয়,5.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0064.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0064.wav,এখানে range এ কিছু বিকল্প রয়েছে,4.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0065.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0065.wav,all pages ডকুমেন্টের সকল পৃষ্ঠা print করে,4.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0066.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0066.wav,current page বিকল্প শুধুমাত্র এখনকার নির্বাচিত পৃষ্ঠা print করে,6.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0067.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0067.wav,pages বিকল্প আমাদের নির্দিষ্ট বর্ণন অনুযায়ী পৃষ্ঠা prints করে যেমন 3 থেকে 4,9.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0068.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0068.wav,এরপর কপিসে উপলব্ধ বিকল্পগুলি দেখি,5.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0069.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0069.wav,copies বিকল্পে ইচ্ছেমত print করার কপির সংখ্যা নির্বাচন করি,6.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0070.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0070.wav,কপিসে 2 লিখলে এটি নির্বাচিত পৃষ্ঠার দুটি copy print করবে,7.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0071.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0071.wav,এখন print বোতামে টিপুন,3.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0072.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0072.wav,printer সঠিকভাবে configure করে থাকলে document print হওয়া শুরু হবে,6.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0073.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0073.wav,আমরা টিউটোরিয়ালের শেষে চলে এসেছি এখানে শিখেছি,7.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0074.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0074.wav,জোড়া প্রিণ্টারের,2.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0075.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0075.wav,setting configure করা document,3.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0076.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0076.wav,print করা উপলভ্য,2.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0077.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0077.wav,উপলব্ধ বিভিন্ন print বিকল্প সম্পর্কে আশা করি,5.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0078.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0078.wav,এই তথ্য সহায়ক ছিল,3.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0079.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0079.wav,এই link উপলব্ধ video দেখুন,4.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0080.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0080.wav,এটি প্রকল্পকে সারসংক্ষেপে বোঝায়,3.0
/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0081.wav,/home/abdullahmm/Shivam/subtask2_blindtest_wReadme/bengali/bengali_blind_wav/177687_zZE9FIXSZMfkvbEl_0081.wav,ভাল bandwidth না থাকলে ভিডিওটি download করে দেখুন,5.0
